Wavelengths,G08
619,0.0006015017449218388
620,0.0005923513081394972
621,0.0006782980278865035
622,0.0006457419575383221
623,0.0006325395230973538
624,0.0007091675822255343
625,0.0006837039479944451
626,0.0006279625208404834
627,0.000616646751306891
628,0.0006658361858195613
629,0.0007054911920286398
630,0.0006816400014509498
631,0.000674782294681769
632,0.0007280234122273479
633,0.0007131343393947828
634,0.0006915709247368328
635,0.0006817421739370927
636,0.0006946757890008004
637,0.0006990189322716057
638,0.0007031747538241826
639,0.000639596705766418
640,0.000676073500564948
641,0.0006897829437273935
642,0.0007499741740986275
643,0.000762936052020429
644,0.0007516881768874901
645,0.0007375529928351743
646,0.0006375231541562518
647,0.0006003661470852595
648,0.0006020158622621367
649,0.0006845153946403137
650,0.0006921281017011791
651,0.0005743200252686269
652,0.000507876183882702
653,0.00047324586009723954
654,0.0005102001550350177
655,0.0005489100732401169
656,0.000635762195770554
657,0.0006563329825171708
658,0.0007127714132318862
659,0.0004994205109793996
660,0.0004895490755922253
661,0.0005071786181066335
662,0.000580458987044171
663,0.000685130893141313
664,0.0007248279471539139
665,0.000807595192058087
666,0.0007740373652987941
667,0.0007787542517175352
668,0.0007673151733823129
669,0.0007470920578628355
670,0.0006912584344969672
671,0.0007485555851227301
672,0.0007846576912515935
673,0.0007969235544675348
674,0.0006930214005383332
675,0.0007632253605893612
676,0.0006916688547658712
677,0.0006946970294955047
678,0.0006192775582049671
679,0.0005866053612287314
680,0.0006034394149868216
681,0.0007181912592823201
682,0.0005983154861606647
683,0.000630601066778732
684,0.0007658896542877347
685,0.0008047944274621637
686,0.0007378862323293328
687,0.0006564685581642089
688,0.0007396726533985768
689,0.0007195103172038273
690,0.0007373562298965621
691,0.0008510016847144625
692,0.0009432614271983558
693,0.000907469469359946
694,0.0007589791947156757
695,0.0007123350596136334
696,0.0007593951488416404
697,0.0008042612676287173
698,0.0007309376501383382
699,0.0007492645843788112
700,0.0008564385962272029
701,0.0008601180334866365
702,0.0007427260552202849
703,0.0008238516979601688
704,0.0008093491749500423
705,0.0007247308373097173
706,0.0007119703506945086
707,0.0007409403831160497
708,0.0006205707695657177
709,0.0006511451341832618
710,0.0006336561501103335
711,0.0007424896797120172
712,0.000773060477032752
713,0.0008095351246074946
714,0.0007597464478848577
715,0.0008524595676414905
716,0.0008895380319794818
717,0.0009621575187440538
718,0.0009790377110035617
719,0.0008842114744156828
720,0.0008131291387709151
721,0.000878853192356603
722,0.00098887481461132
723,0.0010178359419088206
724,0.0009974009242356384
725,0.0010367116335652338
726,0.0010526408027085174
727,0.0012204036173888329
728,0.0011919573612723246
729,0.0011112704113557627
730,0.0011593900035649848
731,0.0013612054958015488
732,0.0013064144666732438
733,0.0013311372042035048
734,0.0012663377347330031
735,0.0011445447724039253
736,0.0012662319336244603
737,0.0012203228070180995
738,0.0012436167197880878
739,0.0011999909903926361
740,0.001274884489399141
741,0.0012868688738720566
742,0.0013513225014133248
743,0.0014992906891891408
744,0.0017646719473480039
745,0.0019373644879887323
746,0.0020039875492868036
747,0.002108376918793409
748,0.002155885878390543
749,0.0022476866094592795
750,0.002447068989547223
751,0.002672343325075498
752,0.002969318278585202
753,0.0032338833986974885
754,0.003405313480700914
755,0.0036353979380099755
756,0.004112234566843439
757,0.004637684806397465
758,0.004987389221895756
759,0.0052042884845666425
760,0.005540828716964783
761,0.0058987095007528734
762,0.00639067381808538
763,0.0073051739585944095
764,0.008907911667836332
765,0.011644900354728227
766,0.016557096883776524
767,0.02815295164777426
768,0.07575813948452843
769,0.2593471080972046
770,0.5855961916049032
771,0.8585528001470295
772,0.9730375728810274
773,1.0
774,0.9918796815913856
775,0.9717654839397897
776,0.9505609893329696
777,0.9283824284436889
778,0.9045049037590338
779,0.8813074233874141
780,0.8614077551993593
781,0.8597803546272372
782,0.8583619589411793
783,0.8543450796070226
784,0.8499434698225455
785,0.8476273937937685
786,0.8459249689899798
787,0.8421036823302153
788,0.8340707246090331
789,0.8086816090515426
790,0.6966673562534245
791,0.47565186243798885
792,0.2426341843182577
793,0.10517253065035671
794,0.04194576691066802
795,0.017400732161336856
796,0.009338872845197658
797,0.006467048620422872
798,0.005423255726283454
799,0.004813113613756077
800,0.004376126323043907
801,0.0042168194867954235
802,0.004090802693534738
803,0.0038378631886790203
804,0.0036943005694302588
805,0.003565726941121789
806,0.003637073209730662
807,0.003367797564755965
808,0.0029540094872683915
809,0.0029228685511246935
810,0.002861620021636097
811,0.002672177997694375
812,0.002528878370232647
813,0.002452117431091484
814,0.0023078885937672933
815,0.0022630076287391237
816,0.002216187076208583
817,0.0020806461001339253
818,0.002044684509801554
819,0.0018228863685854386
820,0.0018645324661198306
821,0.0017951210709803284
822,0.0016162020482596037
823,0.0016773031292755878
824,0.0016314327998697806
825,0.0014764468426082201
826,0.00161243947374905
827,0.0014597308319252377
828,0.001289133673547926
829,0.001235345543570609
830,0.0012285749298402843
831,0.0012315588035331736
832,0.0013030473213685992
833,0.0011580900856373953
834,0.0010958755135691757
835,0.001175315543815101
836,0.0011856061027711849
837,0.0011443904909230595
838,0.0011461896537512146
839,0.0013056068464166184
840,0.0011875725412415009
841,0.0011137964986400394
842,0.0012079587627402484
843,0.001101172375722303
844,0.0012741610805240503
845,0.0014904190833575097
846,0.0013984914955236314
847,0.0012256792907641095
848,0.0011083770939860785
849,0.0011280150553613217
850,0.001105088610860803
851,0.0012493916564925431
852,0.0013163742372010183
853,0.0010020784550795706
854,0.0008457648529005565
855,0.001086314245988678
856,0.0012131928469843076
857,0.0010655106588834309
858,0.0011964633878771194
859,0.001365279518810191
860,0.0012394125769055956
861,0.0010096320816560026
862,0.0009766864189765685
863,0.00114259998551168
864,0.0010767236682497142
865,0.00121433854050014
866,0.0010595739347668094
867,0.0008681661075437497
868,0.0009723460009767077
869,0.0007922908744213313
870,0.0007164090283280972
871,0.0008144700671623064
872,0.0008784196398214481
873,0.0008070752237160887
874,0.0005998427879440252
875,0.0007057920493854193
876,0.0009037442338896541
877,0.0008690842463246831
878,0.0009451799287365421
879,0.0009454372476477518
880,0.0011478968859125528
881,0.0009401111667895357
882,0.000646277613373179
883,0.0008546103641823284
884,0.0008915850568225969
885,0.0009542232287594617
886,0.0008290496514781036
887,0.0006783516008758644
888,0.0009862273400486079
889,0.0012317050673325562
890,0.0013106278397668177
891,0.0011133364333041804
892,0.0010344439533491036
893,0.0010611697852257363
894,0.001134850091479943
895,0.0012037784835194328
896,0.0009440267348027697
897,0.0011430641076134633
898,0.0011800740766371106
899,0.0009034399675960858
900,0.0009164935541208153
901,0.0008696059047419626
902,0.00098685655222428
903,0.0012281482550465775
904,0.0010957648355878202
905,0.0009603193074367875
906,0.0012125980120059146
907,0.0013473126517814862
908,0.0009486614722984389
909,0.0008409899639721599
910,0.0010760590595716973
911,0.0010037995211229153
912,0.0006375865615654931
913,0.000588531729701517
914,0.0008240834300293746
915,0.0008188438100966947
916,0.0006579950933105781
917,0.0007086804164025872
918,0.000752439407017984
919,0.0006640099063590576
920,0.000649238454688638
921,0.0005235816601538496
922,0.0008307674652682788
923,0.0012111017385425837
924,0.0008848414829639759
925,0.0006309342091446676
926,0.0005096798677591783
927,0.00047732907451632206
928,0.0006196196254813919
929,0.0005697754852938966
930,0.0004886536351347028
931,0.0004955184898181801
932,0.0006816162009719079
933,0.0003964778324146825
934,0.00023072793045045284
935,0.00038093507774655463
936,0.00045085470277834164
937,0.00040856146203268934
938,0.00042548924980176004
939,0.00034761978256975365
940,0.0001016946952830264
941,0.000369340317708804
942,0.0009699378967229378
943,0.0009576220905972664
944,0.0007390001537842108
945,0.0005006191075310946
946,0.00018791129418372704
947,0.0001273692111228075
948,0.0004166282326478118
949,0.0005999892160932696
950,0.0007259423134474663
951,0.0004454515027430378
952,0.0006476791455478059
953,0.0009878138097137493
954,0.0004409916801183328
955,0.0005985197312798117
956,0.0006304289408087685
957,0.0006431271493949718
958,0.0007127950148081309
959,0.0006301356342651493
960,0.0007068428817454093
961,0.0008645608202840692
962,0.0007000175206728022
963,0.0004680348044536295
964,0.00021801543183989818
965,0.0002594449011249319
966,0.0002352357448106325
967,0.0005096686944555364
968,0.0008173758945090914
969,0.00013626904810815988
970,0.000392506335541656
971,0.0002866818856349802
972,0.0
973,3.6935897948068364e-05
974,0.0003504323030882211
975,0.00036497880299657187
976,0.0
977,0.0
978,0.0009096349230868462
979,0.0005653418846347309
980,0.0
981,0.00021575902332311142
982,0.0006891833891057031
983,0.0008213550447438982
984,0.0009002161154257852
985,0.0004180535132435222
986,9.150796631484768e-06
987,4.544933284498245e-06
988,0.0
989,0.00022553999785920311
990,0.0005345808105118232
991,0.0
992,0.00011762862163714025
993,5.398096466241557e-05
994,0.0
995,0.0
996,0.00033408635002400656
997,0.0003663680553689301
998,0.0005313045926778553
999,0.00012509481378954545
1000,0.0
1001,0.0005539220669940354
1002,0.0008451421992398983
1003,3.3093489217409445e-05
1004,0.0
1005,0.00022249795142247086
1006,0.001220082683132276
1007,0.00034479059923258617
1008,0.0
1009,0.0
1010,0.0005785109135840116
1011,9.420185039754077e-05
1012,0.0
1013,0.00033573118705262954
1014,0.0
1015,0.0
1016,0.0
1017,0.00018462777366579758
1018,0.001136598189590407
1019,0.0011129184888484973
1020,9.10197054329084e-05
1021,0.0003206398481715814
1022,0.0008767782672357204
1023,0.003400977511298866
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
