AUPE,0,0,0,0,0,0
WAC,0,0,0,0,0,0
G11,0,0,0,0,0,0
950,0,0,0,0,0,0
50,0,0,0,0,0,0
nm,0,0,0,0,0,0
Angular Dependence,0,0,0,0,0,0
Wavelengths,0,8,16,24,32,40
360.1499939,-0.050859999,-0.05686,-0.058680002,-0.075089999,-0.069569997,-0.062820002
360.519989,-0.070409998,-0.059,-0.061869998,-0.082159996,-0.078160003,-0.064199999
360.8999939,-0.065880001,-0.064999998,-0.063919999,-0.091420002,-0.093269996,-0.063529998
361.269989,-0.050809998,-0.052049998,-0.058179997,-0.084069997,-0.088420004,-0.048950002
361.6499939,-0.062199999,-0.056260001,-0.062760003,-0.087130003,-0.086789995,-0.053690001
362.019989,-0.055229999,-0.042059999,-0.052919999,-0.07446,-0.078129999,-0.049289998
362.3999939,-0.05263,-0.048379999,-0.045100003,-0.07959,-0.065870002,-0.050340001
362.769989,-0.054770004,-0.060479999,-0.050279997,-0.06323,-0.061969999,-0.05404
363.1499939,-0.03802,-0.042470001,-0.043430001,-0.04583,-0.037920002,-0.048130002
363.519989,-0.04631,-0.041279998,-0.036770001,-0.039549999,-0.034869999,-0.051100001
363.8999939,-0.046700001,-0.038010001,-0.02705,-0.030199999,-0.03576,-0.043749999
364.269989,-0.031429999,-0.031020001,-0.024590001,-0.020179998,-0.033629999,-0.036340002
364.6400146,-0.020260001,-0.03272,-0.02249,-0.01387,-0.024939999,-0.02562
365.019989,-0.016860001,-0.02317,-0.022669999,-0.010770001,-0.025020001,-0.01725
365.3900146,-0.009430001,-0.00979,-0.01819,-0.015520001,-0.021860002,-0.016319999
365.769989,-0.01553,-0.014570001,-0.01095,-0.01835,-0.0307,-0.017339999
366.1400146,-0.01426,-0.014889999,-0.01492,-0.025869999,-0.033829998,-0.01919
366.519989,-0.01265,-0.018509999,-0.020769998,-0.026040001,-0.02691,-0.01546
366.8900146,-0.023,-0.02177,-0.026489999,-0.032219999,-0.026550001,-0.02076
367.2600098,-0.032129999,-0.023359999,-0.03173,-0.039530002,-0.035429999,-0.034279998
367.6400146,-0.036049999,-0.015700001,-0.039110001,-0.033720002,-0.03396,-0.03757
368.0100098,-0.042290002,-0.02495,-0.048360001,-0.038419999,-0.038120002,-0.03963
368.3900146,-0.043740001,-0.037349999,-0.051720001,-0.03858,-0.034979999,-0.039110001
368.7600098,-0.03748,-0.036189999,-0.040430002,-0.02695,-0.020850001,-0.03458
369.1300049,-0.03424,-0.042800002,-0.03607,-0.026129998,-0.02661,-0.03545
369.5100098,-0.02256,-0.03469,-0.022149999,-0.016210001,-0.02478,-0.01977
369.8800049,-0.01368,-0.032740001,-0.019809999,-0.01154,-0.01737,-0.008669999
370.25,-0.00875,-0.040409997,-0.01546,-0.016100001,-0.0217,-0.01026
370.6300049,-0.0112,-0.040370002,-0.013259999,-0.022369999,-0.02949,-0.01501
371,-0.00772,-0.034619998,-0.014839999,-0.015900001,-0.02747,-0.01278
371.3800049,-0.01482,-0.04425,-0.02564,-0.025459999,-0.036809999,-0.021340001
371.75,-0.01657,-0.03098,-0.02733,-0.027039999,-0.031339999,-0.02227
372.1199951,-0.02252,-0.034849998,-0.026550001,-0.032279998,-0.03379,-0.031950001
372.5,-0.031649999,-0.031719998,-0.031429999,-0.03816,-0.036849998,-0.035569999
372.8699951,-0.038520001,-0.03435,-0.037049998,-0.045110002,-0.040799998,-0.041700002
373.2399902,-0.033319999,-0.033410002,-0.036120001,-0.041220002,-0.036730003,-0.037629999
373.6199951,-0.029509999,-0.02575,-0.030199999,-0.039719999,-0.035350002,-0.031410001
373.9899902,-0.02606,-0.014520001,-0.02335,-0.029130001,-0.03098,-0.0255
374.3599854,-0.027660001,-0.02389,-0.02908,-0.031300001,-0.036490001,-0.020650001
374.7399902,-0.03032,-0.024489999,-0.037689999,-0.042020001,-0.039100002,-0.028280001
375.1099854,-0.02832,-0.024809999,-0.036049999,-0.035569999,-0.037870001,-0.02774
375.480011,-0.01671,-0.01863,-0.025899999,-0.0211,-0.030160001,-0.02029
375.8599854,-0.01426,-0.014570001,-0.01675,-0.012,-0.02084,-0.012999999
376.230011,-0.01042,-0.01307,-0.021710001,-0.01153,-0.0197,-0.01942
376.6000061,-0.00637,-0.014049999,-0.021910001,-0.00956,-0.012150001,-0.014939999
376.980011,-0.00751,-0.01376,-0.024419999,-0.00579,-0.0088,-0.021659998
377.3500061,-0.01224,-0.02036,-0.024489999,-0.00272,-0.0058,-0.019509999
377.7200012,-0.01087,-0.01983,-0.02022,-0.00076,-0.00573,-0.012999999
378.1000061,-0.01026,-0.01702,-0.02007,-0.00277,-0.0052,-0.01069
378.4700012,-0.01287,-0.01888,-0.024149999,-0.00342,-0.00518,-0.01239
378.8399963,-0.01908,-0.020079998,-0.024089999,-0.00971,-0.0074,-0.012460001
379.2200012,-0.02165,-0.02076,-0.026300002,-0.01382,-0.01426,-0.0156
379.5899963,-0.017760001,-0.01319,-0.01516,-0.01365,-0.01382,-0.0106
