AUPE,0,0,0,0,0,0
WAC,0,0,0,0,0,0
VIS,0,0,0,0,0,0
750,0,0,0,0,0,0
260,0,0,0,0,0,0
nm,0,0,0,0,0,0
Angular Dependence,0,0,0,0,0,0
Wavelengths,0,8,16,24,32,40
360.1499939,-0.01119,-0.404940009,-0.509959996,-0.650899947,-0.721939981,-0.087169997
360.519989,-0.022669999,-0.390919983,-0.499240011,-0.642860055,-0.734690011,-0.108539999
360.8999939,0.00602,-0.360740006,-0.473800004,-0.592639983,-0.704219997,-0.100589998
361.269989,0.01054,-0.359939992,-0.481279969,-0.577910006,-0.694079995,-0.105740003
361.6499939,0.0138,-0.348829985,-0.459869981,-0.582289994,-0.680840015,-0.10892
362.019989,0.030099999,-0.334809989,-0.432300001,-0.553799987,-0.635779977,-0.10774
362.3999939,0.027939999,-0.357969999,-0.431339979,-0.544719994,-0.617039979,-0.120290004
362.769989,0.025810001,-0.351119995,-0.433339983,-0.533250034,-0.615869999,-0.124650002
363.1499939,0.025139999,-0.330169976,-0.425980002,-0.503750026,-0.582639992,-0.101739995
363.519989,0.016829999,-0.323419988,-0.417589992,-0.49950999,-0.541159987,-0.103890002
363.8999939,0.00476,-0.292089999,-0.416339993,-0.503419995,-0.540089965,-0.103090003
364.269989,-0.00015,-0.291999996,-0.42535001,-0.470620006,-0.535530031,-0.100000001
364.6400146,-0.026619999,-0.291070014,-0.439440012,-0.492830008,-0.558340013,-0.103859998
365.019989,-0.03105,-0.29558,-0.414970011,-0.488069981,-0.55667001,-0.111699998
365.3900146,-0.043520004,-0.303180009,-0.399889976,-0.492960006,-0.560310006,-0.105870001
365.769989,-0.052210003,-0.311959982,-0.403270006,-0.496679991,-0.570439994,-0.114659995
366.1400146,-0.047540002,-0.286960006,-0.378720015,-0.477480024,-0.57415998,-0.099139996
366.519989,-0.045370001,-0.273400009,-0.333130002,-0.448279977,-0.518140018,-0.092900001
366.8900146,-0.034230001,-0.24025999,-0.300680012,-0.417439997,-0.489350021,-0.073810004
367.2600098,-0.01602,-0.226070002,-0.28757,-0.375220001,-0.445360005,-0.058480002
367.6400146,-0.01001,-0.20126,-0.289970011,-0.367579997,-0.424380004,-0.043219998
368.0100098,0.00394,-0.185629994,-0.287259996,-0.333660007,-0.397439986,-0.034449998
368.3900146,0.017619999,-0.172619998,-0.276189983,-0.311550021,-0.378709972,-0.03105
368.7600098,0.00976,-0.184410006,-0.276309997,-0.307619989,-0.367249995,-0.035730001
369.1300049,0.01184,-0.20051001,-0.281019986,-0.301889986,-0.369329989,-0.038570002
369.5100098,0.00482,-0.19912,-0.271389991,-0.299129993,-0.346240014,-0.039500002
369.8800049,0.00107,-0.19201,-0.260960013,-0.292250007,-0.350639999,-0.047109999
370.25,-0.00288,-0.18919,-0.243340001,-0.276069999,-0.34443,-0.04778
370.6300049,-0.00762,-0.186779991,-0.247549996,-0.27798,-0.341049999,-0.051830001
371,-0.01722,-0.189050004,-0.248150006,-0.291830003,-0.337830007,-0.060170002
371.3800049,-0.01595,-0.199209988,-0.260439992,-0.296880007,-0.352120012,-0.064899996
371.75,-0.018850001,-0.186679989,-0.25624001,-0.294190019,-0.342700005,-0.0634
372.1199951,-0.01112,-0.178419992,-0.24304001,-0.27790001,-0.334869981,-0.058639999
372.5,-0.012610001,-0.175559998,-0.243200004,-0.275519997,-0.320199996,-0.054559998
372.8699951,-0.01206,-0.173479989,-0.247960001,-0.272859991,-0.317739993,-0.05796
373.2399902,-0.01657,-0.167520002,-0.231800005,-0.267210007,-0.308230013,-0.0581
373.6199951,-0.00527,-0.153119996,-0.198169991,-0.246010005,-0.286080003,-0.041310001
373.9899902,-0.00539,-0.136539996,-0.177990004,-0.23624,-0.262789994,-0.036510002
374.3599854,-0.00194,-0.129079998,-0.175180003,-0.228460014,-0.265809983,-0.043420002
374.7399902,-0.00147,-0.128079996,-0.171210006,-0.225659996,-0.256900012,-0.045060001
375.1099854,-0.008,-0.125170007,-0.160630003,-0.220720008,-0.260540009,-0.048070002
375.480011,-0.00158,-0.121600002,-0.154440001,-0.217050001,-0.251639992,-0.04329
375.8599854,0.00895,-0.114759997,-0.140430003,-0.204029992,-0.23943001,-0.036400001
376.230011,0.01191,-0.10486,-0.139310002,-0.1919,-0.222439989,-0.038429998
376.6000061,0.01541,-0.098479994,-0.132809997,-0.186110005,-0.214489996,-0.03774
376.980011,0.01156,-0.097270004,-0.123000003,-0.181979999,-0.201499999,-0.031570002
377.3500061,0.011080001,-0.093100004,-0.119209997,-0.183190003,-0.203929991,-0.031350002
377.7200012,0.017200001,-0.085530005,-0.109910004,-0.172810003,-0.191089988,-0.022460001
378.1000061,0.015769999,-0.08495,-0.107299998,-0.169090003,-0.182029992,-0.0184
378.4700012,0.01249,-0.087980002,-0.105389997,-0.170589998,-0.177630007,-0.019550001
378.8399963,0.009459999,-0.088719994,-0.110519998,-0.175420001,-0.186329991,-0.021429999
379.2200012,0.00682,-0.098140001,-0.11733,-0.169669986,-0.189209998,-0.023670001
