EXMPC,0,0,0,0,0,0
WAC,0,0,0,0,0,0
G06,0,0,0,0,0,0
670,0,0,0,0,0,0
12,0,0,0,0,0,0
nm,0,0,0,0,0,0
Angular Dependence,0,0,0,0,0,0
Wavelengths,0,8,16,24,32,40
360.52,-0.70301,-0.65869,-0.75357,-0.73459,-0.75578,-0.75598
360.9,-0.67582,-0.63656,-0.72819,-0.70833,-0.72898,-0.72432
361.27,-0.67969,-0.62251,-0.71297,-0.69257,-0.7085,-0.69684
361.65,-0.6369,-0.6044,-0.67159,-0.67184,-0.68174,-0.70359
362.02,-0.59931,-0.57831,-0.63569,-0.6509,-0.63003,-0.67076
362.4,-0.59864,-0.57329,-0.63315,-0.6582,-0.63581,-0.6621
362.77,-0.60591,-0.5931,-0.63266,-0.66783,-0.6444,-0.66433
363.15,-0.61211,-0.59208,-0.6348,-0.66511,-0.62523,-0.67108
363.52,-0.62202,-0.60538,-0.64737,-0.68508,-0.64402,-0.67031
363.9,-0.59701,-0.59033,-0.62832,-0.66431,-0.61382,-0.65682
364.27,-0.60897,-0.5803,-0.6298,-0.66523,-0.61839,-0.65058
364.64,-0.61817,-0.60179,-0.63936,-0.67024,-0.6308,-0.64927
365.02,-0.58171,-0.58336,-0.60424,-0.63675,-0.60088,-0.62931
365.39,-0.63171,-0.60815,-0.62476,-0.65802,-0.63226,-0.65885
365.77,-0.61555,-0.59418,-0.62607,-0.63927,-0.62789,-0.64153
366.14,-0.61355,-0.59239,-0.62776,-0.62818,-0.62213,-0.64872
366.52,-0.61315,-0.59339,-0.6027,-0.61998,-0.62184,-0.64025
366.89,-0.58033,-0.5756,-0.58905,-0.59966,-0.59164,-0.62128
367.26,-0.54107,-0.53573,-0.55719,-0.56424,-0.56558,-0.59833
367.64,-0.53159,-0.51208,-0.54626,-0.54719,-0.55627,-0.57504
368.01,-0.4882,-0.48114,-0.52408,-0.52565,-0.53145,-0.54516
368.39,-0.46428,-0.45576,-0.49487,-0.50513,-0.51005,-0.52636
368.76,-0.44153,-0.42797,-0.46829,-0.47969,-0.49299,-0.4951
369.13,-0.42834,-0.41063,-0.46815,-0.47354,-0.49338,-0.48011
369.51,-0.41774,-0.4061,-0.43593,-0.46013,-0.47588,-0.45331
369.88,-0.43113,-0.39545,-0.43583,-0.45848,-0.48299,-0.45201
370.25,-0.42172,-0.39002,-0.42625,-0.44862,-0.46461,-0.44505
370.63,-0.3995,-0.36807,-0.3948,-0.42122,-0.43542,-0.424
371,-0.37922,-0.36537,-0.36749,-0.40393,-0.41308,-0.39482
371.38,-0.36265,-0.36079,-0.34763,-0.3906,-0.39822,-0.38226
371.75,-0.34696,-0.3552,-0.33666,-0.37341,-0.37763,-0.37699
372.12,-0.33739,-0.34385,-0.33168,-0.37118,-0.37574,-0.37439
372.5,-0.30505,-0.32844,-0.31113,-0.35594,-0.34572,-0.36068
372.87,-0.29551,-0.32819,-0.29719,-0.34957,-0.34222,-0.35844
373.24,-0.30124,-0.33189,-0.30699,-0.35492,-0.34433,-0.3569
373.62,-0.30489,-0.31963,-0.30076,-0.35263,-0.33783,-0.36588
373.99,-0.29177,-0.30215,-0.28022,-0.34121,-0.32314,-0.35091
374.36,-0.27732,-0.28662,-0.26922,-0.32296,-0.29981,-0.33556
374.74,-0.26055,-0.27369,-0.26265,-0.29949,-0.28304,-0.31954
375.11,-0.26819,-0.27647,-0.25344,-0.28622,-0.28402,-0.31028
375.48,-0.26458,-0.26419,-0.25771,-0.27556,-0.2765,-0.29267
375.86,-0.25392,-0.25387,-0.24655,-0.26462,-0.26792,-0.28394
376.23,-0.23593,-0.24297,-0.23716,-0.25509,-0.25982,-0.26613
376.6,-0.23669,-0.2417,-0.24823,-0.25606,-0.25729,-0.27184
376.98,-0.23464,-0.24121,-0.24472,-0.259,-0.25764,-0.26901
377.35,-0.23776,-0.23659,-0.23751,-0.25924,-0.25657,-0.26517
377.72,-0.22265,-0.22229,-0.23389,-0.25177,-0.2504,-0.26137
378.1,-0.21386,-0.21796,-0.22849,-0.249,-0.2462,-0.25753
378.47,-0.20919,-0.21157,-0.22702,-0.23768,-0.23951,-0.2507
378.84,-0.2107,-0.21149,-0.23674,-0.23761,-0.23981,-0.25012
