Wavelengths,G07
380,0.0007488131168676135
381,0.0017943466487158979
382,0.0018777360913329719
383,0.002681292309844891
384,0.0
385,3.460965502213752e-05
386,0.0
387,0.0
388,0.0
389,0.001117447713388403
390,0.002909924588741175
391,0.005975180002792968
392,0.001969031389874722
393,0.0
394,0.0002036354058088087
395,0.0018945650949688624
396,0.003642143022435837
397,0.0
398,0.0
399,0.0027264779212961172
400,0.0021963340290149574
401,0.001509879123302524
402,0.0001431603699160272
403,0.0
404,0.0
405,0.0023656636600515365
406,0.0007243947851371219
407,0.0024236899700950105
408,0.0005593582993874589
409,0.0
410,2.8321404613520903e-05
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.000872996122103644
417,0.0
418,0.0
419,0.0010758206612554505
420,0.0019160908422837862
421,0.00068682499658656
422,0.0
423,0.00044847229211466183
424,0.0
425,0.0
426,0.0005100131517014209
427,0.0009638661282337627
428,0.0016181196785576876
429,0.0011916271591978786
430,0.001496236272063595
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,9.388607235608059e-05
437,3.774996271982779e-05
438,0.0
439,1.3980305309336447e-05
440,0.001511443940922082
441,0.0022836020960621114
442,0.0022918758499609155
443,0.0011805170577820715
444,0.002434853695501905
445,0.0016748407516175812
446,0.0022956741063600984
447,0.0019200167229360076
448,0.0010450108999693261
449,0.0011102624306934803
450,0.0
451,0.0
452,0.0
453,0.0
454,4.133438184813621e-05
455,0.00014474339271757875
456,0.0006722489174535353
457,0.000891008736064329
458,0.000717728579700124
459,0.0008615520636960048
460,0.0001999438141093562
461,0.0005370816737503638
462,0.0012342111766125118
463,0.0011700602103295826
464,0.0017284961233894622
465,0.00036944446359912846
466,0.0
467,5.415311075686749e-05
468,0.00043988994314449046
469,6.732024429292499e-05
470,0.0
471,0.0
472,0.0004987976536733294
473,0.00048753631268509754
474,0.0007176699641527456
475,0.0005411923447243657
476,0.0007521765206867051
477,0.000873044652257091
478,0.00023026203789155457
479,0.0
480,0.00010480233164139602
481,1.8847473676278103e-05
482,0.0003066505619136109
483,0.00045511781195867076
484,0.00027557137232423634
485,9.851686861031454e-05
486,0.0
487,0.0
488,0.0004582939375630429
489,0.0012018258423237495
490,0.0008761785543829428
491,0.0005640613041381698
492,0.00030169496391389995
493,0.00010419907386509615
494,0.0003210832486639927
495,0.0006245212672133041
496,0.0005847410918038676
497,0.0004996872743889603
498,1.8746969945518363e-05
499,0.0
500,0.00034855212343557943
501,0.0008106008348430892
502,0.0008267306648358608
503,0.0005276663489214015
504,0.0002467811102754558
505,0.00018578159947411102
506,0.00021555733466866242
507,0.00035638464710359397
508,0.00036290385937117674
509,0.0005178597446837942
510,0.0006054508035430727
511,0.00038579033391938087
512,0.0003824043263353654
513,0.0003959122656628256
514,0.0007342898156543038
515,0.0006618571284406896
516,0.0007124460356672002
517,0.0004945582227625666
518,0.0005787315662940435
519,0.0006283104472408293
520,0.00041016498827073177
521,0.00047842251571199616
522,0.0003281594418994221
523,0.00022985209015936815
524,0.0003761554362893619
525,0.00042798483510185866
526,0.0005160637721644169
527,0.00044487294933387157
528,0.00015366848231137113
529,0.00040124274216910797
530,0.0006492932975337547
531,0.0007303826646052395
532,0.0006285265178033768
533,0.0005811788852108274
534,0.0006021591347489392
535,0.0006760009055899286
536,0.0007782588209260542
537,0.0007210534375191127
538,0.0007390015683921434
539,0.0006812511827612917
540,0.0007168593203259084
541,0.0005535952293302752
542,0.0003874137437205556
543,0.0005731428056413558
544,0.0007562120571165323
545,0.0006041319656622943
546,0.0004522711466189764
547,0.00035693617976208903
548,0.0004672843451521455
549,0.0006388606564254852
550,0.0005081654144756694
551,0.00016578529994557855
552,0.00012519716389485376
553,0.00020769300618403758
554,0.00044576969688446327
555,0.000599352112533656
556,0.00048649453811294696
557,0.00048676690435381966
558,0.0005155905975149045
559,0.0005087327795762869
560,0.0004849649597106227
561,0.0004958764288595096
562,0.0004293136579259162
563,0.00044089770145505457
564,0.00038122498931012584
565,0.000495427364382169
566,0.0005262520992574533
567,0.0006082835165678194
568,0.0005742336096602447
569,0.0004149006155564689
570,0.0005850371558855056
571,0.0005146045947419472
572,0.0004630536904253002
573,0.0003443832638180243
574,0.00032991647316901306
575,0.00030337467780933717
576,0.0004113433032110135
577,0.00046447516386705036
578,0.0006497527073819142
579,0.0005583267641179138
580,0.00048814500998582136
581,0.00030773741266764554
582,0.0002861859441298059
583,0.00026191877903608047
584,0.00029493573370369277
585,0.0003826360224311354
586,0.000405920084952511
587,0.00047305733310784267
588,0.00047104739429455625
589,0.0003734480039209184
590,0.0003283378443327345
591,0.0003539957995827777
592,0.0002648506044557435
593,0.0003878374108005866
594,0.00027591007588636455
595,0.00018423930216165054
596,0.00028077538413052056
597,0.00031578975736394323
598,0.0003445764245969154
599,0.00045738367326066457
600,0.0003246019722193869
601,0.00019946074719678157
602,0.00019276534324356992
603,0.00028431424931692835
604,0.00029969991318860417
605,0.0003728730381984078
606,0.0004188087252673527
607,0.00039746268251747213
608,0.00037376950037306626
609,0.00039235739322865745
610,0.0003678774088898023
611,0.00019569868750151615
612,0.000386263348975572
613,0.00038982849789686067
614,0.0003693200581637374
615,0.0003171452752067926
616,0.00024866222930769417
617,0.00019326331728479983
618,0.00023005782714047093
619,0.0002954912095239834
620,0.0003363773319212935
621,0.000251287718963071
622,0.00025029235317201534
623,0.00018697267279742068
624,0.00021239623151672287
625,0.00022366717632085333
626,0.00029850516942003384
627,0.0003720598166587335
628,0.000395516716455718
629,0.0002682814308495969
630,0.0003656773782233069
631,0.00048053789762570034
632,0.0003944709050430928
633,0.0003033854282722076
634,0.00021702005059658387
635,0.00036788411097558003
636,0.0004915296631982361
637,0.0005352127698774891
638,0.00044934622905700014
639,0.00045418954990736706
640,0.0004635096890018823
641,0.00040704080133027146
642,0.0003308254060055664
643,0.0002992054232518467
644,0.00044336089509953086
645,0.0005328622155781643
646,0.0005253882597980933
647,0.0003850946580158464
648,0.00040132961788819316
649,0.00037877752489732635
650,0.00028955948337147793
651,0.00027820553547774093
652,0.00032792093943588536
653,0.0004241337168505446
654,0.00042274150372520345
655,0.00043192861090410724
656,0.00040044276617326864
657,0.00030733764947705723
658,0.0004447835381764762
659,0.0004385585390993311
660,0.0002467012733371267
661,0.00019240105007661522
662,0.0002966338185171794
663,0.00050132330716395
664,0.0004286135465211443
665,0.0003582404549866746
666,0.0003017788420975265
667,0.00040211824782010057
668,0.00037797545711959414
669,0.0003315366958531647
670,0.0002895416630881803
671,0.0004580196481940771
672,0.0005081474522686037
673,0.00042200218184299497
674,0.0004378674512158614
675,0.0005109429975917141
676,0.0004204122148058245
677,0.00038950214181086694
678,0.0004466437368262078
679,0.0004562542186042702
680,0.00047081076405053443
681,0.0005462247696332573
682,0.00046651313336137814
683,0.0003740523785652378
684,0.0004184754754179879
685,0.00045160045816988455
686,0.0003986237965784644
687,0.0003879389158221043
688,0.0004484039854355071
689,0.0004600976646016564
690,0.0004484182814256922
691,0.0004327217147680588
692,0.00046024358276480326
693,0.00048666899870254075
694,0.0005880499954131204
695,0.000641242409181051
696,0.0005489870605579579
697,0.000557279792448595
698,0.0006522142826766522
699,0.000719931637339409
700,0.0008592921374041227
701,0.0008881835641910303
702,0.0009116744298650214
703,0.0008480541679315388
704,0.0007747159934435438
705,0.0008752402391118799
706,0.0013498485759254612
707,0.0015355699352595875
708,0.001680843168919556
709,0.001929503757432941
710,0.0021137156670831747
711,0.0023239369978788147
712,0.002362871755358812
713,0.002627581773675074
714,0.0028596721226879815
715,0.0029398146413476757
716,0.003156404293388254
717,0.0034459446577380305
718,0.00380665491637162
719,0.003934332458913808
720,0.003988655821907108
721,0.004053045054546421
722,0.00425852122240809
723,0.004673716371102083
724,0.00482687179207412
725,0.005258421730451311
726,0.006506556696048663
727,0.008919907984655287
728,0.013727159804338586
729,0.028298364666126924
730,0.08699505014825967
731,0.2606565871718853
732,0.5469708899412193
733,0.8110431947546548
734,0.950426202774331
735,0.9945774098464738
736,1.0
737,0.9931592984851507
738,0.9844921582453603
739,0.9763178914315014
740,0.9682035853786376
741,0.9584804954280263
742,0.9463501482047019
743,0.9335339991145821
744,0.9232777661426498
745,0.9162074100821908
746,0.908947138589065
747,0.9000757580086494
748,0.8907918870813294
749,0.8758357097263775
750,0.8220658848360788
751,0.6671900361544083
752,0.42590664727666333
753,0.2065394541266812
754,0.081966703511575
755,0.029622138787938436
756,0.011478183801272072
757,0.005962648221840508
758,0.004223071530528259
759,0.00354455817766508
