EXMPC,0,0,0,0,0,0
WAC,0,0,0,0,0,0
C02,0,0,0,0,0,0
540,0,0,0,0,0,0
80,0,0,0,0,0,0
nm,0,0,0,0,0,0
Angular Dependence,0,0,0,0,0,0
Wavelengths,0,8,16,24,32,40
361.27,0.02267,0.00066,0.04102,-0.0113,-0.02199,-0.05157
361.65,0.0274,0.01446,0.04162,0.00588,-0.02055,-0.04166
362.02,0.02111,0.00663,0.03436,8.00E-05,-0.02053,-0.04128
362.4,0.00398,0.00195,0.03122,-0.01783,-0.01566,-0.04472
362.77,-0.00457,-0.00468,0.02686,-0.01379,-0.00866,-0.05314
363.15,-0.01464,-0.00222,0.01141,-0.02036,-0.02759,-0.05994
363.52,-0.01251,-0.00542,0.00078,-0.01587,-0.02763,-0.05596
363.9,-0.00097,0.0026,0.00124,-0.01366,-0.04058,-0.04854
364.27,-0.00179,0.00526,0.00107,-0.01327,-0.03561,-0.03667
364.64,0.00928,0.0089,0.00394,-0.02417,-0.02718,-0.03318
365.02,0.00911,0.0194,0.00015,-0.01675,-0.03417,-0.0323
365.39,0.02651,0.03765,0.01215,-0.00923,-0.02023,-0.02046
365.77,0.03609,0.03338,0.01625,-0.00752,-0.02323,-0.01846
366.14,0.0514,0.04099,0.02697,-0.00587,-0.02301,-0.01557
366.52,0.04626,0.04257,0.02352,-0.01193,-0.01669,-0.01729
366.89,0.05956,0.04086,0.02891,0.0001,-0.0147,-0.01459
367.26,0.051,0.04447,0.02792,0.01177,-0.0142,-0.0113
367.64,0.0509,0.03596,0.02566,0.00656,-0.01195,-0.00766
368.01,0.05313,0.03296,0.03085,0.00437,-0.01729,-0.00498
368.39,0.05334,0.04874,0.03553,0.01387,-0.00523,0.00053
368.76,0.04479,0.04269,0.03037,0.01638,-0.00662,-0.00231
369.13,0.04713,0.03932,0.03689,0.02434,0.00574,0.00282
369.51,0.0315,0.04021,0.03379,0.015,0.00136,-0.00316
369.88,0.03289,0.04006,0.03298,0.01552,-0.00274,-0.008
370.25,0.03214,0.04014,0.03086,0.01804,0.00091,-0.01136
370.63,0.0252,0.03635,0.02397,0.01859,0.0016,-0.01958
371,0.02365,0.03096,0.02199,0.02166,-0.00405,-0.02004
371.38,0.0294,0.0256,0.01904,0.02244,-0.00206,-0.02111
371.75,0.0356,0.03297,0.02032,0.02793,-0.00244,-0.02121
372.12,0.03539,0.0333,0.01163,0.02566,-0.00822,-0.03572
372.5,0.03724,0.03046,0.01532,0.02227,-0.00344,-0.03296
372.87,0.04652,0.03614,0.02024,0.02812,-0.00221,-0.02217
373.24,0.0463,0.02937,0.02501,0.03038,-0.00063,-0.01651
373.62,0.04194,0.02064,0.01935,0.02042,-0.0067,-0.02291
373.99,0.03027,0.02031,0.01813,0.01464,-0.01027,-0.02893
374.36,0.02196,0.01626,0.01178,0.00316,-0.01507,-0.02894
374.74,0.02078,0.00664,0.01734,-0.00073,-0.01156,-0.02148
375.11,0.01929,0.0085,0.01635,-0.00556,-0.01067,-0.02053
375.48,0.01011,0.00109,0.01514,-0.01168,-0.01819,-0.02959
375.86,0.01046,0.00481,0.01401,-0.01394,-0.01437,-0.03331
376.23,0.01428,0.00823,0.01311,-0.01701,-0.0095,-0.02769
376.6,0.01389,0.01445,0.00972,-0.01498,-0.01016,-0.02695
376.98,0.01445,0.01221,0.01686,-0.00807,-0.00584,-0.02698
377.35,0.01532,0.01922,0.01832,-0.00583,-0.00314,-0.02643
377.72,0.01645,0.01781,0.01317,-0.00739,-0.00099,-0.0255
378.1,0.02073,0.02325,0.01291,-0.00185,0.00346,-0.0203
378.47,0.02114,0.02191,0.0077,-0.00771,0.00015,-0.0231
378.84,0.02341,0.0253,0.0102,-0.00318,0.00524,-0.0211
379.22,0.02552,0.02329,0.01331,-0.00138,0.01002,-0.0136
379.59,0.02088,0.02153,0.00582,-0.01091,0.00201,-0.01225
379.96,0.02693,0.02478,0.00675,-0.00746,0.00486,-0.00947
380.33,0.03004,0.02687,0.01173,-0.00154,0.00407,-0.00709
380.71,0.02975,0.02799,0.01701,-0.00318,0.00576,-0.01269
381.08,0.03077,0.03186,0.02128,0.00458,0.00608,-0.00442
381.45,0.02518,0.02812,0.01628,6.00E-05,0.00133,-0.0081
