2.361461101110435834e+00,2.035267071725697985e+00,2.216381342399601273e+00
9.537866971344847178e-01,8.220379565917927955e-01,8.951894397768231926e-01
1.333694435166741910e+00,1.149468168822371128e+00,1.251756999586292274e+00
