8.822120006449234164e-02,1.141506152241469341e-01,7.710747048311104856e-02
2.400020918009390936e-01,3.105419832662875690e-01,2.097676544401732568e-01
2.102240905808021587e-01,2.720118209363812656e-01,1.837409584935160989e-01
